	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	301
1	2.7337	2.75749	2.69615	2.49718	2.25066	2.06593	1.97183	1.96226	2.02954	2.15577	2.31275	2.4765	2.62442	2.74518	2.86566	2.99284	3.08101	3.10804	3.06899	2.97169	2.85728	2.76166	2.6969	2.6582	2.61918	2.54953	2.4509	2.31603	2.14731	1.97705	1.82979	1.72315	1.73546	1.85528	1.86718	1.68403	1.46643	1.31896	1.24905	1.24919	1.31312	1.33238	1.18577	0.936171	0.707488	0.545436	0.442893	0.384562	0.340934	0.264161	0.159523	0.074999	0.0211285	-0.0212206	-0.0562643	-0.0848752	-0.109973	-0.13048	-0.146893	-0.158332	-0.164345	-0.176495	-0.190626	-0.199791	-0.205652	-0.211033	-0.218578	-0.220852	-0.219569	-0.222567	-0.221668	-0.214921	-0.204892	-0.190434	-0.169491	-0.145593	-0.119705	-0.0986832	-0.0946857	-0.104143	-0.117161	-0.133993	-0.147421	-0.157167	-0.163377	-0.159571	-0.147696	-0.135185	-0.137838	-0.156281	-0.170294	-0.176753	-0.174304	-0.166663	-0.159183	-0.148512	-0.140736	-0.152541	-0.169836	-0.181955	-0.193358	-0.203151	-0.208541	-0.210011	-0.2082	-0.205726	-0.20323	-0.194418	-0.174981	-0.154107	-0.138453	-0.127993	-0.123759	-0.123742	-0.124222	-0.117942	-0.105845	-0.0874457	-0.0688372	-0.0492249	-0.021705	0.00674909	0.0311791	0.0558583	0.0850714	0.115703	0.145985	0.174383	0.199865	0.226315	0.25418	0.280247	0.305502	0.323534	0.330325	0.340489	0.350932	0.340506	0.324643	0.310259	0.291703	0.269817	0.242524	0.212329	0.185254	0.16016	0.139335	0.127141	0.125444	0.132409	0.141425	0.141133	0.125461	0.0893701	0.0344915	-0.0320827	-0.111344	-0.19612	-0.270022	-0.336487	-0.388019	-0.427701	-0.465438	-0.491819	-0.51044	-0.529262	-0.546837	-0.559859	-0.570268	-0.578546	-0.591621	-0.606337	-0.616383	-0.624875	-0.631797	-0.637981	-0.643135	-0.647682	-0.648756	-0.659775	-0.670179	-0.674731	-0.678528	-0.680688	-0.683459	-0.685345	-0.685375	-0.687884	-0.693339	-0.694993	-0.693243	-0.693872	-0.692458	-0.692646	-0.695037	-0.695735	-0.696272	-0.696355	-0.69718	-0.701697	-0.702783	-0.703237	-0.704586	-0.706729	-0.707008	-0.70751	-0.70864	-0.707099	-0.705895	-0.706868	-0.711141	-0.713934	-0.712559	-0.711704	-0.712795	-0.713877	-0.714309	-0.716181	-0.717246	-0.718931	-0.725123	-0.721405	-0.713362	-0.711193	-0.710578	-0.709932	-0.708356	-0.710626	-0.706707	-0.705105	-0.706868	-0.707427	-0.705655	-0.704481	-0.700881	-0.693204	-0.692781	-0.69502	-0.699829	-0.701474	-0.69958	-0.700043	-0.70236	-0.699449	-0.698441	-0.698502	-0.693261	-0.691253	-0.691611	-0.686819	-0.685977	-0.695199	-0.693322	-0.683743	-0.680155	-0.678925	-0.676673	-0.67323	-0.673365	-0.672916	-0.675246	-0.674469	-0.673719	-0.677978	-0.68232	-0.676084	-0.674295	-0.676983	-0.673252	-0.673011	-0.674845	-0.675936	-0.673478	-0.669612	-0.670476	-0.672169	-0.672654	-0.679051	-0.678096	-0.681535	-0.689351	-0.694064	-0.695757	-0.692248	-0.68215	-0.675002	-0.687544	-0.695002	-0.689888	-0.683616	-0.684672	-0.683197	-0.677642	-0.693903	-0.701732	-0.695303	-0.697533	-0.707422	-0.705258	-0.706244	-0.703146
2	2.69207	2.71974	2.66469	2.47707	2.23953	2.06322	1.97402	1.96696	2.03601	2.15998	2.31701	2.48348	2.63109	2.75002	2.86981	2.99303	3.075	3.09591	3.05119	2.95145	2.83442	2.73847	2.67767	2.64045	2.60371	2.54151	2.44589	2.31152	2.14501	1.97739	1.83272	1.72734	1.7415	1.86261	1.8713	1.68786	1.47482	1.32753	1.25756	1.25832	1.31871	1.32661	1.16675	0.91267	0.687069	0.529059	0.430311	0.375004	0.329615	0.247964	0.143153	0.0615982	0.0103516	-0.0311194	-0.0680512	-0.0945141	-0.118504	-0.138964	-0.154236	-0.164692	-0.173929	-0.187469	-0.200575	-0.208644	-0.215409	-0.220975	-0.227275	-0.230299	-0.23133	-0.235435	-0.23575	-0.228999	-0.219251	-0.204183	-0.184549	-0.164459	-0.141546	-0.12167	-0.117104	-0.1237	-0.132833	-0.143959	-0.153274	-0.16201	-0.16607	-0.157256	-0.141956	-0.127787	-0.129142	-0.144689	-0.157539	-0.16081	-0.153205	-0.144438	-0.134621	-0.122391	-0.11818	-0.132678	-0.149478	-0.159163	-0.169003	-0.177296	-0.181725	-0.183765	-0.183559	-0.182132	-0.178815	-0.169842	-0.151331	-0.131683	-0.116123	-0.103797	-0.0982546	-0.0999516	-0.103866	-0.0965667	-0.0802357	-0.0602643	-0.0397776	-0.0185973	0.007902	0.0358472	0.0599287	0.0861678	0.115559	0.148413	0.18139	0.208012	0.230839	0.259642	0.288221	0.313895	0.337388	0.355918	0.365566	0.374357	0.382604	0.373777	0.359576	0.343875	0.323502	0.300958	0.272023	0.240738	0.211306	0.183703	0.158663	0.144499	0.14012	0.140092	0.14381	0.139746	0.124952	0.090392	0.0376081	-0.028259	-0.111757	-0.200141	-0.27375	-0.339694	-0.390457	-0.43035	-0.466091	-0.489712	-0.508539	-0.527885	-0.547706	-0.56249	-0.571591	-0.579291	-0.591549	-0.605302	-0.615507	-0.625123	-0.634164	-0.638776	-0.642316	-0.646116	-0.646326	-0.658397	-0.673391	-0.679216	-0.682551	-0.685407	-0.689252	-0.692172	-0.692988	-0.694772	-0.698458	-0.699201	-0.699357	-0.700958	-0.699868	-0.700684	-0.702303	-0.701031	-0.701017	-0.698937	-0.69786	-0.702997	-0.708475	-0.710131	-0.708608	-0.71098	-0.712914	-0.710697	-0.709164	-0.709625	-0.709543	-0.711222	-0.714219	-0.715801	-0.718406	-0.718949	-0.719469	-0.721417	-0.72108	-0.719405	-0.719707	-0.722726	-0.724401	-0.717289	-0.713306	-0.714	-0.714328	-0.714	-0.715167	-0.716198	-0.712827	-0.713776	-0.714237	-0.713785	-0.710998	-0.708749	-0.706815	-0.703316	-0.699995	-0.698631	-0.702718	-0.709853	-0.70978	-0.709201	-0.711806	-0.705579	-0.704735	-0.705433	-0.698727	-0.696232	-0.699316	-0.693887	-0.692528	-0.702203	-0.702869	-0.694726	-0.685722	-0.68553	-0.688422	-0.687642	-0.686032	-0.686793	-0.684116	-0.679723	-0.686935	-0.690105	-0.694653	-0.692354	-0.68496	-0.683705	-0.677533	-0.678145	-0.681849	-0.684855	-0.686561	-0.67736	-0.67335	-0.678413	-0.682902	-0.68813	-0.685489	-0.680106	-0.683491	-0.692039	-0.7013	-0.705725	-0.697796	-0.686707	-0.685977	-0.69588	-0.698138	-0.698307	-0.70369	-0.699744	-0.697828	-0.716235	-0.719456	-0.705492	-0.700451	-0.703845	-0.717686	-0.733602	-0.725464
3	2.6802	2.72484	2.67093	2.46018	2.19179	1.98985	1.88122	1.85765	1.92203	2.05604	2.22832	2.4155	2.58783	2.73785	2.89791	3.05393	3.14655	3.16093	3.10143	2.98858	2.86764	2.76907	2.71116	2.6847	2.66086	2.60896	2.51957	2.37514	2.18507	1.99511	1.83059	1.70412	1.71003	1.8462	1.8605	1.65965	1.42643	1.27265	1.20886	1.22807	1.32003	1.3531	1.18667	0.919224	0.694562	0.545837	0.463508	0.428059	0.395785	0.308467	0.182182	0.0832952	0.0253555	-0.0196762	-0.0573405	-0.0853092	-0.107508	-0.126244	-0.141876	-0.152606	-0.162949	-0.179891	-0.193525	-0.201401	-0.208844	-0.215845	-0.224188	-0.22932	-0.233483	-0.241368	-0.243901	-0.240876	-0.236354	-0.229883	-0.221861	-0.214877	-0.203863	-0.192373	-0.188214	-0.189269	-0.189887	-0.189549	-0.185819	-0.17899	-0.169928	-0.153024	-0.127996	-0.0972158	-0.0840117	-0.0907075	-0.0967568	-0.0962813	-0.0866607	-0.0709786	-0.0534021	-0.0378868	-0.0356339	-0.0584	-0.084458	-0.101938	-0.120128	-0.138881	-0.150224	-0.15448	-0.158881	-0.164843	-0.164889	-0.154329	-0.135773	-0.116719	-0.103736	-0.098726	-0.102084	-0.116428	-0.135214	-0.144075	-0.142018	-0.131125	-0.118664	-0.105735	-0.0867651	-0.0663059	-0.0483999	-0.0258133	5.69E-05	0.0253137	0.0530278	0.0848013	0.112457	0.141131	0.173805	0.208524	0.242387	0.270168	0.285425	0.29991	0.316176	0.316719	0.312626	0.308412	0.298517	0.2851	0.268875	0.253105	0.241261	0.232913	0.226184	0.227994	0.24308	0.26225	0.280248	0.285463	0.270682	0.227986	0.163467	0.082415	-0.0195012	-0.125585	-0.218878	-0.303593	-0.366931	-0.413377	-0.455351	-0.485514	-0.507504	-0.525915	-0.545047	-0.560563	-0.572807	-0.581568	-0.592862	-0.60773	-0.617172	-0.62519	-0.630275	-0.634535	-0.640864	-0.645219	-0.646237	-0.660138	-0.672337	-0.676016	-0.680635	-0.68295	-0.684014	-0.686338	-0.686751	-0.687331	-0.691699	-0.696547	-0.69575	-0.692562	-0.692504	-0.694052	-0.695145	-0.694085	-0.6926	-0.691649	-0.691069	-0.696593	-0.700981	-0.701945	-0.701974	-0.701607	-0.702738	-0.704936	-0.703885	-0.702875	-0.703163	-0.705654	-0.710906	-0.711691	-0.70983	-0.708791	-0.709229	-0.708332	-0.705178	-0.706705	-0.708478	-0.712124	-0.717665	-0.715742	-0.711699	-0.707998	-0.704861	-0.705504	-0.707168	-0.705758	-0.700009	-0.700481	-0.703138	-0.704444	-0.706588	-0.706885	-0.700018	-0.69696	-0.698991	-0.698829	-0.69857	-0.698445	-0.700289	-0.704223	-0.70847	-0.706663	-0.70827	-0.707535	-0.700372	-0.695141	-0.697802	-0.697039	-0.694757	-0.694882	-0.696259	-0.69696	-0.692955	-0.688995	-0.682642	-0.675328	-0.677201	-0.680264	-0.68154	-0.68212	-0.687406	-0.691765	-0.695716	-0.693555	-0.690464	-0.689183	-0.682525	-0.679608	-0.68174	-0.686388	-0.686421	-0.678132	-0.683739	-0.690601	-0.689867	-0.696175	-0.702875	-0.704623	-0.706576	-0.710798	-0.718403	-0.721624	-0.716217	-0.704256	-0.704252	-0.711344	-0.720435	-0.72338	-0.724482	-0.719113	-0.715299	-0.728307	-0.723839	-0.714744	-0.722346	-0.735863	-0.727623	-0.726814	-0.738149
4	2.7038	2.72435	2.65938	2.46159	2.22005	2.04216	1.95379	1.94423	2.01284	2.14234	2.30316	2.4717	2.62504	2.75125	2.87603	3.00644	3.09576	3.11649	3.0695	2.96713	2.84523	2.74265	2.67336	2.63209	2.59494	2.52922	2.434	2.29717	2.12864	1.95813	1.80942	1.70171	1.71023	1.82385	1.82766	1.64284	1.43168	1.28889	1.22186	1.2264	1.29815	1.32551	1.18384	0.940698	0.71907	0.562885	0.466109	0.411617	0.369741	0.292838	0.185037	0.0951288	0.0406503	-0.00225549	-0.0405612	-0.0690147	-0.0925071	-0.113163	-0.129379	-0.139696	-0.147502	-0.159288	-0.171121	-0.178675	-0.184991	-0.191294	-0.196816	-0.198475	-0.19957	-0.202641	-0.201416	-0.193619	-0.181421	-0.166816	-0.146243	-0.1253	-0.103819	-0.084627	-0.0791363	-0.087064	-0.097937	-0.111143	-0.123541	-0.134166	-0.140469	-0.135656	-0.122946	-0.109336	-0.109536	-0.126495	-0.145526	-0.157624	-0.158336	-0.154045	-0.148341	-0.139605	-0.133788	-0.146264	-0.162411	-0.170239	-0.176412	-0.18242	-0.184083	-0.180964	-0.177242	-0.174596	-0.171551	-0.161373	-0.142411	-0.122676	-0.106938	-0.0955564	-0.0895965	-0.0886843	-0.0939014	-0.0916426	-0.0799832	-0.0644926	-0.0483458	-0.0292885	-0.0067517	0.0193691	0.0437129	0.0682089	0.0950897	0.125841	0.157157	0.185888	0.211527	0.240823	0.272031	0.298942	0.323646	0.344324	0.355914	0.364875	0.373146	0.366222	0.355453	0.343051	0.324954	0.304037	0.279902	0.252361	0.22793	0.205706	0.185932	0.174794	0.173321	0.178504	0.186588	0.183851	0.165524	0.12807	0.0739083	0.00575485	-0.0801396	-0.169652	-0.247993	-0.319704	-0.373935	-0.41476	-0.45436	-0.482244	-0.502361	-0.522474	-0.54154	-0.556045	-0.566518	-0.575958	-0.5874	-0.601983	-0.612339	-0.621045	-0.628577	-0.633191	-0.637578	-0.643103	-0.646197	-0.658086	-0.669802	-0.67273	-0.67432	-0.679046	-0.683746	-0.686344	-0.688499	-0.691592	-0.696387	-0.698386	-0.69637	-0.698937	-0.699524	-0.699819	-0.703155	-0.704645	-0.70597	-0.705636	-0.704984	-0.708203	-0.71044	-0.711604	-0.711205	-0.712069	-0.713894	-0.715001	-0.713955	-0.712851	-0.712378	-0.715753	-0.718815	-0.720045	-0.721066	-0.717074	-0.715167	-0.716813	-0.717412	-0.718129	-0.719602	-0.722634	-0.726995	-0.725049	-0.722017	-0.721448	-0.717895	-0.716622	-0.718716	-0.720705	-0.71932	-0.717842	-0.718138	-0.722378	-0.725909	-0.724215	-0.719089	-0.716557	-0.716418	-0.71862	-0.7221	-0.720527	-0.721583	-0.724976	-0.728281	-0.725714	-0.726822	-0.731583	-0.728429	-0.723633	-0.723016	-0.7217	-0.720327	-0.722586	-0.723525	-0.718181	-0.713307	-0.713003	-0.71107	-0.707221	-0.707165	-0.709285	-0.70978	-0.711161	-0.713755	-0.714789	-0.717221	-0.71395	-0.710518	-0.709328	-0.701387	-0.698186	-0.698346	-0.699793	-0.701765	-0.70382	-0.70574	-0.708946	-0.708138	-0.702495	-0.700962	-0.708038	-0.712469	-0.714763	-0.717712	-0.722777	-0.715727	-0.703842	-0.706196	-0.708216	-0.706439	-0.704541	-0.699433	-0.701809	-0.707543	-0.723329	-0.728207	-0.709693	-0.706066	-0.715553	-0.713972	-0.71872	-0.723446
5	2.69301	2.71947	2.66327	2.47772	2.24612	2.07229	1.98572	1.97839	2.04733	2.17215	2.32648	2.49241	2.64041	2.75767	2.87393	2.99427	3.07032	3.08586	3.04224	2.94387	2.82611	2.73001	2.66931	2.63292	2.5955	2.53037	2.43266	2.29309	2.12694	1.9641	1.82225	1.7147	1.72572	1.844	1.85299	1.67086	1.45893	1.31377	1.24392	1.24072	1.30111	1.31464	1.16125	0.911893	0.684781	0.527325	0.429494	0.374097	0.32831	0.245594	0.137371	0.052548	0.00087091	-0.0408912	-0.0765606	-0.102576	-0.124999	-0.144819	-0.159647	-0.16878	-0.177232	-0.190346	-0.202452	-0.209252	-0.216326	-0.220704	-0.225423	-0.227274	-0.227416	-0.231582	-0.230155	-0.220775	-0.207189	-0.189701	-0.166381	-0.143114	-0.118376	-0.0962531	-0.090359	-0.100702	-0.114951	-0.12864	-0.140874	-0.152799	-0.156948	-0.1518	-0.141846	-0.126912	-0.133535	-0.156448	-0.172438	-0.180135	-0.178213	-0.169147	-0.158556	-0.146277	-0.138276	-0.149777	-0.163712	-0.172195	-0.17976	-0.182905	-0.179826	-0.175823	-0.171714	-0.167388	-0.164397	-0.15294	-0.131852	-0.110127	-0.0932928	-0.0836827	-0.0785442	-0.0807977	-0.0847388	-0.0772851	-0.0620772	-0.0414745	-0.0245345	-0.00683455	0.0216945	0.0510677	0.0770696	0.103509	0.132197	0.166316	0.200443	0.228871	0.254099	0.281122	0.308489	0.333691	0.359247	0.379903	0.386941	0.392062	0.400541	0.389499	0.372431	0.357082	0.336104	0.312298	0.283097	0.251634	0.223551	0.196855	0.175325	0.159949	0.153529	0.152769	0.154965	0.148183	0.128764	0.0900243	0.0354445	-0.0298983	-0.111563	-0.199536	-0.275757	-0.344727	-0.397394	-0.437738	-0.473279	-0.498742	-0.521284	-0.543014	-0.56184	-0.5735	-0.582098	-0.590162	-0.602259	-0.617604	-0.62789	-0.636156	-0.643549	-0.648745	-0.655173	-0.657807	-0.657113	-0.670695	-0.684369	-0.688037	-0.690599	-0.695619	-0.700616	-0.702524	-0.704314	-0.708896	-0.715505	-0.717206	-0.71331	-0.712276	-0.710442	-0.710349	-0.711693	-0.713124	-0.712616	-0.709762	-0.710729	-0.716301	-0.719562	-0.721969	-0.721293	-0.723918	-0.722579	-0.719606	-0.719734	-0.720675	-0.719681	-0.721095	-0.726547	-0.726918	-0.72341	-0.721514	-0.72451	-0.728142	-0.72523	-0.723812	-0.72235	-0.72645	-0.730722	-0.723878	-0.720065	-0.718576	-0.715311	-0.716623	-0.716853	-0.710822	-0.708308	-0.713292	-0.714335	-0.714883	-0.715589	-0.712019	-0.701561	-0.696555	-0.700845	-0.702158	-0.704389	-0.703117	-0.70191	-0.705719	-0.710963	-0.708061	-0.705679	-0.702145	-0.695084	-0.694925	-0.697921	-0.697589	-0.699458	-0.70495	-0.699754	-0.690736	-0.684047	-0.68061	-0.680419	-0.678175	-0.680437	-0.679823	-0.677583	-0.679889	-0.687975	-0.689645	-0.687984	-0.685965	-0.68421	-0.679978	-0.667421	-0.670452	-0.679085	-0.684493	-0.680526	-0.669961	-0.671702	-0.67392	-0.676593	-0.685903	-0.689349	-0.693003	-0.695782	-0.697488	-0.699595	-0.697912	-0.690171	-0.67924	-0.684228	-0.697779	-0.705047	-0.696312	-0.694567	-0.687935	-0.692402	-0.718802	-0.724148	-0.709938	-0.706519	-0.720437	-0.720481	-0.717781	-0.711883
6	2.75851	2.79175	2.72691	2.50565	2.22868	2.02013	1.91979	1.91399	1.98863	2.12883	2.3061	2.49329	2.66116	2.79751	2.93719	3.08538	3.18603	3.20995	3.15553	3.04097	2.91489	2.81355	2.75024	2.71537	2.67617	2.60022	2.48569	2.33021	2.14063	1.95004	1.7843	1.66322	1.68155	1.81942	1.82491	1.61458	1.37552	1.2104	1.13428	1.14873	1.24395	1.28341	1.12518	0.864603	0.643671	0.493946	0.400833	0.350691	0.307764	0.230932	0.133035	0.0545001	0.00747318	-0.0308185	-0.0651454	-0.0903537	-0.110744	-0.128127	-0.144966	-0.156821	-0.162301	-0.174601	-0.18707	-0.194607	-0.201573	-0.206993	-0.214086	-0.218321	-0.221832	-0.227174	-0.227505	-0.224076	-0.217859	-0.207172	-0.191736	-0.175768	-0.1593	-0.14341	-0.138487	-0.146517	-0.158171	-0.171111	-0.180051	-0.188595	-0.193396	-0.188063	-0.176291	-0.163683	-0.170065	-0.191758	-0.208383	-0.219223	-0.219484	-0.214265	-0.206937	-0.195744	-0.189061	-0.201639	-0.21399	-0.219249	-0.226107	-0.227566	-0.22188	-0.21514	-0.210387	-0.206632	-0.201155	-0.190451	-0.170074	-0.148063	-0.1342	-0.127338	-0.124302	-0.126968	-0.132209	-0.128402	-0.118446	-0.102583	-0.0847598	-0.0651846	-0.0399765	-0.0139448	0.00753421	0.0313833	0.0593362	0.0900906	0.121852	0.153168	0.179213	0.206931	0.236849	0.268474	0.299159	0.320011	0.332088	0.346953	0.361614	0.355771	0.342906	0.331199	0.313741	0.290389	0.261974	0.231865	0.203798	0.174342	0.14858	0.13294	0.124026	0.118449	0.114554	0.105322	0.0856469	0.0491021	-0.00392408	-0.0658208	-0.137869	-0.214021	-0.284113	-0.347682	-0.394748	-0.432304	-0.465816	-0.487278	-0.506378	-0.526075	-0.543458	-0.554686	-0.562602	-0.570544	-0.58263	-0.598258	-0.607908	-0.614012	-0.620185	-0.626097	-0.632363	-0.63414	-0.63211	-0.644845	-0.659109	-0.661697	-0.663583	-0.66777	-0.67051	-0.669038	-0.670149	-0.674445	-0.679429	-0.682683	-0.679115	-0.679237	-0.678671	-0.675852	-0.67773	-0.677477	-0.677834	-0.676497	-0.674497	-0.680069	-0.68636	-0.689314	-0.687946	-0.688012	-0.689393	-0.689358	-0.688648	-0.684766	-0.683128	-0.686138	-0.691911	-0.694969	-0.69317	-0.689406	-0.688081	-0.687829	-0.685567	-0.686217	-0.692107	-0.698167	-0.700476	-0.695392	-0.691288	-0.688229	-0.68677	-0.689044	-0.688831	-0.685668	-0.680897	-0.68301	-0.684395	-0.68511	-0.68365	-0.68264	-0.677882	-0.671783	-0.672436	-0.67512	-0.677886	-0.680439	-0.683184	-0.685864	-0.685846	-0.683925	-0.68802	-0.686543	-0.67627	-0.676911	-0.682622	-0.678257	-0.676998	-0.682858	-0.681115	-0.67742	-0.672449	-0.667918	-0.668097	-0.662176	-0.660525	-0.662424	-0.663252	-0.661875	-0.665505	-0.663339	-0.664842	-0.666637	-0.671299	-0.671735	-0.663156	-0.663631	-0.664646	-0.663235	-0.658908	-0.651846	-0.654029	-0.652225	-0.657558	-0.668572	-0.670362	-0.664389	-0.666894	-0.676911	-0.679934	-0.685315	-0.687576	-0.680736	-0.683855	-0.683698	-0.677725	-0.68145	-0.678688	-0.670245	-0.66936	-0.691419	-0.688609	-0.668471	-0.679159	-0.693845	-0.694468	-0.707696	-0.703844
7	2.76854	2.80245	2.73522	2.50547	2.21696	2.00129	1.90047	1.8974	1.97903	2.12465	2.30494	2.49356	2.66106	2.79779	2.93625	3.08223	3.18617	3.21796	3.17204	3.06183	2.93449	2.83059	2.76433	2.72407	2.68032	2.60281	2.48835	2.33201	2.14801	1.95983	1.78878	1.66879	1.69123	1.83176	1.84175	1.63219	1.39112	1.22581	1.14553	1.15289	1.24547	1.28695	1.13487	0.880203	0.659583	0.508544	0.413562	0.357294	0.314416	0.245309	0.154549	0.0809886	0.0322488	-0.00723462	-0.0391679	-0.0635683	-0.0862278	-0.106884	-0.122032	-0.131245	-0.138861	-0.153178	-0.167364	-0.175868	-0.183996	-0.191634	-0.198095	-0.20141	-0.203904	-0.210207	-0.213956	-0.211542	-0.205361	-0.1962	-0.181209	-0.166971	-0.15257	-0.139565	-0.140532	-0.150234	-0.160877	-0.173462	-0.183397	-0.193287	-0.199223	-0.19715	-0.190347	-0.182207	-0.188055	-0.206354	-0.222281	-0.233344	-0.234713	-0.232416	-0.228344	-0.221896	-0.219026	-0.230658	-0.243383	-0.249831	-0.254848	-0.257727	-0.257687	-0.255832	-0.251585	-0.245719	-0.241834	-0.234818	-0.217128	-0.199337	-0.186752	-0.175505	-0.166756	-0.162299	-0.161892	-0.154561	-0.142019	-0.123546	-0.105357	-0.0864202	-0.0634108	-0.0387041	-0.0155766	0.00997443	0.0376382	0.0681672	0.0991905	0.128915	0.155017	0.183345	0.21429	0.243865	0.273367	0.297448	0.31079	0.323195	0.337797	0.334276	0.321971	0.308003	0.289613	0.268183	0.240003	0.208822	0.179002	0.149142	0.121229	0.10416	0.0993349	0.0992168	0.101968	0.0993216	0.087629	0.061636	0.0176951	-0.0384897	-0.111075	-0.191699	-0.263602	-0.329003	-0.376334	-0.40958	-0.444654	-0.470437	-0.487707	-0.504584	-0.521915	-0.532895	-0.542042	-0.550344	-0.562816	-0.577479	-0.586792	-0.593655	-0.598629	-0.602461	-0.607369	-0.610646	-0.610602	-0.623038	-0.63579	-0.639079	-0.64278	-0.6447	-0.64589	-0.649	-0.651078	-0.654005	-0.659971	-0.662391	-0.658086	-0.656726	-0.657959	-0.659385	-0.659783	-0.660046	-0.65974	-0.659061	-0.658961	-0.664582	-0.668913	-0.671354	-0.67155	-0.673803	-0.674586	-0.675015	-0.675745	-0.675339	-0.673834	-0.675894	-0.681695	-0.684464	-0.68344	-0.679648	-0.679459	-0.683589	-0.685566	-0.684652	-0.681975	-0.68428	-0.692071	-0.688099	-0.681091	-0.680968	-0.682535	-0.683326	-0.68187	-0.68113	-0.680759	-0.684241	-0.684206	-0.68155	-0.683335	-0.683698	-0.679796	-0.67627	-0.678291	-0.677194	-0.675802	-0.675697	-0.679564	-0.685461	-0.685597	-0.68295	-0.684853	-0.687591	-0.684604	-0.680995	-0.681699	-0.680094	-0.681423	-0.683633	-0.678764	-0.675999	-0.668834	-0.664285	-0.666949	-0.665894	-0.666507	-0.666896	-0.666686	-0.66704	-0.670601	-0.674639	-0.67806	-0.673733	-0.671017	-0.671927	-0.66617	-0.66862	-0.665903	-0.665291	-0.663886	-0.66026	-0.66117	-0.665741	-0.669775	-0.679193	-0.680124	-0.677863	-0.680531	-0.685085	-0.686257	-0.693698	-0.691677	-0.680487	-0.683488	-0.69138	-0.700264	-0.697561	-0.684258	-0.680308	-0.683094	-0.693186	-0.693921	-0.690387	-0.689061	-0.69452	-0.693471	-0.689057	-0.684114
