	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180
10	-0.228478	-0.228174	-0.227816	-0.226131	-0.221114	-0.215297	-0.208216	-0.202354	-0.201567	-0.204879	-0.207292	-0.209148	-0.211124	-0.210267	-0.204526	-0.190688	-0.16904	-0.141206	-0.129718	-0.148662	-0.176908	-0.197594	-0.204729	-0.20111	-0.187721	-0.167176	-0.16225	-0.186802	-0.212926	-0.223602	-0.227284	-0.227642	-0.219799	-0.206339	-0.196708	-0.190076	-0.18138	-0.164834	-0.133509	-0.0975074	-0.0674389	-0.0493114	-0.0480672	-0.0618222	-0.0848552	-0.100919	-0.105933	-0.0973868	-0.0853918	-0.0719905	-0.0524901	-0.0304764	-0.00980673	0.0128059	0.0415637	0.0721648	0.102953	0.135143	0.166011	0.200302	0.236266	0.271934	0.305897	0.336989	0.357472	0.373074	0.386945	0.390432	0.390839	0.389624	0.383587	0.376519	0.369912	0.36744	0.369857	0.377671	0.397172	0.433864	0.492536	0.569719	0.651973	0.708303	0.724583	0.69692	0.619367	0.488421	0.31146	0.126186	-0.0327356	-0.160731	-0.254515	-0.324932	-0.380181	-0.418021	-0.446163	-0.4723	-0.496302	-0.514238	-0.527914	-0.543262	-0.55963	-0.573847	-0.583457	-0.591225	-0.599343	-0.606495	-0.612977	-0.618523	-0.622205	-0.633717
11	-0.301376	-0.298007	-0.292698	-0.286497	-0.274694	-0.262581	-0.247073	-0.232486	-0.231505	-0.235726	-0.239005	-0.241075	-0.240993	-0.239689	-0.232314	-0.210842	-0.179146	-0.142606	-0.128229	-0.152081	-0.189667	-0.213381	-0.215128	-0.205042	-0.182391	-0.152601	-0.147739	-0.179904	-0.20999	-0.22567	-0.234113	-0.236333	-0.231139	-0.219327	-0.20832	-0.201586	-0.194762	-0.173281	-0.130273	-0.0826566	-0.0444764	-0.0226433	-0.024016	-0.052351	-0.0946705	-0.120772	-0.126147	-0.116852	-0.102825	-0.0860559	-0.0653459	-0.0422864	-0.0210296	0.00273994	0.0320776	0.0640702	0.0970222	0.128042	0.156803	0.190758	0.228775	0.265811	0.300923	0.330333	0.346349	0.359262	0.37209	0.370898	0.370506	0.369667	0.361534	0.356693	0.354129	0.356302	0.369056	0.393264	0.428562	0.487994	0.585121	0.718732	0.864913	0.973631	1.02501	1.01516	0.925632	0.749752	0.50253	0.245414	0.0285148	-0.143776	-0.263248	-0.347973	-0.414958	-0.458813	-0.489661	-0.518448	-0.54551	-0.564632	-0.579094	-0.594869	-0.611263	-0.628759	-0.6419	-0.652981	-0.658962	-0.663471	-0.669241	-0.674973	-0.67978	-0.692783
12	-0.278392	-0.281161	-0.280591	-0.278806	-0.27372	-0.269584	-0.264165	-0.25545	-0.255133	-0.26173	-0.263755	-0.265891	-0.266617	-0.262662	-0.256197	-0.241505	-0.217326	-0.187606	-0.179557	-0.201803	-0.234035	-0.256289	-0.261371	-0.253263	-0.23677	-0.213887	-0.208902	-0.23777	-0.264258	-0.275809	-0.280578	-0.280785	-0.273285	-0.261502	-0.252757	-0.247756	-0.241282	-0.223923	-0.189986	-0.150153	-0.119015	-0.103851	-0.107092	-0.128789	-0.159177	-0.178608	-0.182389	-0.175143	-0.167039	-0.153855	-0.133997	-0.113233	-0.0957137	-0.0737292	-0.0476974	-0.019931	0.0118829	0.0448318	0.0730963	0.108291	0.149989	0.190826	0.230144	0.263017	0.282224	0.300457	0.320095	0.321217	0.320466	0.32223	0.316879	0.308379	0.299541	0.297072	0.300182	0.306277	0.323627	0.361502	0.428696	0.520022	0.623715	0.704178	0.745217	0.739908	0.674702	0.543429	0.349545	0.139417	-0.0406283	-0.186281	-0.286998	-0.359319	-0.415967	-0.451076	-0.476041	-0.50214	-0.526336	-0.542901	-0.55639	-0.568933	-0.582919	-0.598763	-0.609204	-0.615767	-0.62252	-0.630585	-0.634417	-0.635333	-0.636494	-0.650751
13	-0.307396	-0.298909	-0.287533	-0.272827	-0.252829	-0.234555	-0.214777	-0.196328	-0.191133	-0.194003	-0.197454	-0.199246	-0.197612	-0.191247	-0.176017	-0.143245	-0.0897757	-0.0295756	-0.00980961	-0.0529061	-0.118805	-0.160934	-0.165222	-0.147131	-0.111785	-0.0655103	-0.0677701	-0.131283	-0.179993	-0.199226	-0.207912	-0.209509	-0.194893	-0.168612	-0.149549	-0.14394	-0.136177	-0.104692	-0.0414399	0.0317708	0.0835775	0.0981124	0.0758468	0.0129113	-0.0698105	-0.123475	-0.1427	-0.140469	-0.130848	-0.118906	-0.101994	-0.0817198	-0.062222	-0.0381599	-0.0113664	0.0199591	0.0551866	0.0894794	0.122853	0.16408	0.211091	0.260256	0.308002	0.344063	0.360801	0.373409	0.387005	0.391988	0.400483	0.414567	0.424996	0.436621	0.455692	0.488566	0.538665	0.60256	0.682372	0.797667	0.958611	1.15593	1.34828	1.47611	1.52542	1.49149	1.355	1.11096	0.789623	0.463264	0.186472	-0.0333109	-0.18913	-0.303291	-0.382537	-0.434182	-0.473738	-0.509982	-0.542567	-0.567654	-0.586383	-0.60493	-0.62572	-0.646104	-0.658391	-0.66769	-0.675986	-0.682331	-0.688606	-0.695126	-0.698764	-0.71201
14	-0.255083	-0.24761	-0.236483	-0.220209	-0.198743	-0.175228	-0.149805	-0.126166	-0.115964	-0.118154	-0.12284	-0.129061	-0.130583	-0.128501	-0.120447	-0.096849	-0.0607265	-0.0204774	-0.0124151	-0.0501345	-0.101656	-0.136887	-0.142058	-0.126494	-0.100553	-0.0717997	-0.0715676	-0.114587	-0.152281	-0.165138	-0.164636	-0.157117	-0.1412	-0.119547	-0.104074	-0.0961109	-0.0834411	-0.0537841	-0.00437363	0.0488273	0.083233	0.0940157	0.0829798	0.0488149	0.00244847	-0.0252592	-0.0296014	-0.0202038	-0.00573395	0.0142061	0.0405534	0.069012	0.0937752	0.122536	0.153827	0.188192	0.224878	0.260802	0.294146	0.330803	0.37065	0.41019	0.445309	0.472295	0.481991	0.489966	0.504727	0.508447	0.5095	0.511171	0.510678	0.512009	0.517027	0.527196	0.546543	0.574359	0.609283	0.661318	0.736284	0.828996	0.92398	0.980267	0.983883	0.937028	0.831683	0.660895	0.439938	0.213502	0.0199707	-0.13896	-0.254109	-0.335789	-0.40239	-0.44944	-0.48232	-0.513304	-0.542405	-0.56575	-0.584226	-0.601889	-0.62073	-0.638949	-0.65183	-0.661265	-0.668875	-0.677788	-0.685767	-0.689997	-0.692822	-0.707084
15	-0.314977	-0.317458	-0.317764	-0.315466	-0.313605	-0.310993	-0.30489	-0.30071	-0.302815	-0.308018	-0.30828	-0.306904	-0.305511	-0.302116	-0.295315	-0.280681	-0.255891	-0.225833	-0.216476	-0.238099	-0.274697	-0.300937	-0.309407	-0.307371	-0.292262	-0.266039	-0.26219	-0.293397	-0.321752	-0.332192	-0.334324	-0.330838	-0.319747	-0.303755	-0.290296	-0.28297	-0.274723	-0.255848	-0.218516	-0.17344	-0.136541	-0.116679	-0.120243	-0.146772	-0.182321	-0.204625	-0.21182	-0.207596	-0.197977	-0.186484	-0.170352	-0.151599	-0.131133	-0.107772	-0.0822698	-0.0539939	-0.0224376	0.0117661	0.0449518	0.0830869	0.126783	0.169893	0.212558	0.248243	0.273627	0.294407	0.312199	0.319769	0.324932	0.325286	0.322442	0.318087	0.311814	0.310019	0.312317	0.32225	0.350775	0.403648	0.487244	0.603471	0.736572	0.845059	0.903362	0.908302	0.84743	0.69631	0.465905	0.216101	0.00134767	-0.166136	-0.283067	-0.365705	-0.425437	-0.465914	-0.491721	-0.516656	-0.541983	-0.561575	-0.574601	-0.58719	-0.60334	-0.616973	-0.626802	-0.638181	-0.644384	-0.647079	-0.651185	-0.655213	-0.659276	-0.669694
16	-0.255641	-0.253473	-0.248197	-0.239432	-0.225216	-0.209656	-0.193865	-0.18001	-0.176146	-0.179481	-0.182424	-0.186752	-0.188267	-0.184713	-0.17757	-0.159993	-0.131198	-0.0965342	-0.0831954	-0.10289	-0.133672	-0.154111	-0.155079	-0.143663	-0.124172	-0.0981176	-0.0932083	-0.122588	-0.151856	-0.167596	-0.177815	-0.181985	-0.177979	-0.167351	-0.15933	-0.15668	-0.151637	-0.133801	-0.0961297	-0.052133	-0.018106	-0.00169937	-0.00549873	-0.0256919	-0.0558508	-0.075489	-0.0787249	-0.0688238	-0.0548395	-0.0378863	-0.0164795	0.00738404	0.0287993	0.0540055	0.0827917	0.112796	0.14517	0.177382	0.206361	0.238474	0.272832	0.306575	0.339866	0.367073	0.378144	0.386298	0.39897	0.398437	0.394091	0.390528	0.383841	0.377081	0.371664	0.370601	0.378906	0.393914	0.420738	0.468861	0.542522	0.640713	0.745471	0.816386	0.838778	0.811429	0.722808	0.56951	0.368794	0.163195	-0.0159373	-0.161077	-0.263791	-0.338566	-0.397601	-0.438741	-0.468684	-0.49738	-0.524824	-0.543279	-0.560331	-0.578067	-0.593721	-0.610175	-0.62363	-0.632722	-0.641539	-0.649086	-0.652391	-0.657778	-0.660962	-0.673707
17	-0.259603	-0.255202	-0.247148	-0.239845	-0.229699	-0.216454	-0.198887	-0.18376	-0.180216	-0.185088	-0.188783	-0.191114	-0.192655	-0.195796	-0.191223	-0.16989	-0.139574	-0.105373	-0.0925941	-0.115372	-0.150375	-0.169268	-0.166832	-0.155964	-0.135958	-0.109111	-0.103042	-0.13183	-0.161739	-0.178473	-0.189934	-0.194612	-0.190127	-0.17907	-0.169823	-0.166224	-0.162285	-0.143811	-0.10476	-0.0600187	-0.0279094	-0.0149332	-0.0218034	-0.0479368	-0.082385	-0.100321	-0.099981	-0.089058	-0.0771023	-0.063097	-0.0410371	-0.0169236	0.00522444	0.0293001	0.0566849	0.0891889	0.124456	0.15675	0.182228	0.213313	0.250386	0.286069	0.32092	0.3477	0.362596	0.373141	0.383774	0.383098	0.38222	0.37834	0.369471	0.362268	0.356116	0.35783	0.366619	0.379574	0.402936	0.450033	0.528039	0.626034	0.724797	0.78933	0.808152	0.777479	0.687081	0.540192	0.344614	0.14227	-0.030593	-0.172577	-0.272815	-0.344831	-0.404153	-0.445745	-0.474591	-0.501023	-0.527664	-0.546071	-0.559358	-0.574052	-0.591291	-0.607761	-0.619184	-0.631274	-0.638602	-0.643432	-0.650898	-0.657151	-0.658554	-0.671022
18	-0.262859	-0.265007	-0.264488	-0.259424	-0.254345	-0.248666	-0.237911	-0.228999	-0.228727	-0.233518	-0.236261	-0.237011	-0.236035	-0.233091	-0.22461	-0.203248	-0.172529	-0.137962	-0.126885	-0.155861	-0.200865	-0.232576	-0.240981	-0.234201	-0.215325	-0.187769	-0.186182	-0.224233	-0.256966	-0.2693	-0.272072	-0.268487	-0.25669	-0.237162	-0.220096	-0.211921	-0.20411	-0.18018	-0.135583	-0.0863578	-0.0494536	-0.0325638	-0.0398088	-0.0709253	-0.115384	-0.142841	-0.151954	-0.148963	-0.13939	-0.12606	-0.108156	-0.0865296	-0.0651208	-0.0415803	-0.0137179	0.0168289	0.0493148	0.082722	0.114513	0.153469	0.19748	0.240415	0.282248	0.31607	0.337077	0.354984	0.372151	0.37873	0.383617	0.388245	0.389275	0.389137	0.389455	0.39719	0.414738	0.442047	0.480531	0.539468	0.625546	0.73708	0.851871	0.926086	0.947654	0.919494	0.829621	0.669955	0.453858	0.227587	0.0309088	-0.12724	-0.24114	-0.327265	-0.391328	-0.434598	-0.467595	-0.496688	-0.522884	-0.542605	-0.558816	-0.575384	-0.593505	-0.608929	-0.619956	-0.630238	-0.638258	-0.644129	-0.647923	-0.653435	-0.660613	-0.675983
19	-0.325205	-0.320124	-0.311939	-0.304426	-0.295226	-0.283093	-0.270833	-0.262767	-0.256646	-0.251369	-0.245631	-0.238099	-0.226493	-0.211359	-0.187991	-0.146611	-0.0868542	-0.0199744	0.0097257	-0.0249956	-0.0901856	-0.134151	-0.14107	-0.122463	-0.0801989	-0.0284941	-0.0340833	-0.102765	-0.156638	-0.180051	-0.188507	-0.186491	-0.168475	-0.138622	-0.118671	-0.115191	-0.106486	-0.071267	-0.00181708	0.0790047	0.1366	0.152024	0.125703	0.0559674	-0.034971	-0.0971232	-0.125635	-0.133965	-0.129033	-0.117137	-0.102467	-0.085573	-0.0674046	-0.0439438	-0.0157182	0.016745	0.0517894	0.0855932	0.123635	0.170749	0.222105	0.275734	0.326781	0.365803	0.386371	0.40058	0.415113	0.432798	0.455096	0.473826	0.486353	0.505375	0.539758	0.589788	0.655732	0.738029	0.839671	0.977653	1.16945	1.40394	1.63371	1.78836	1.85034	1.82519	1.67514	1.37855	0.987138	0.599214	0.275526	0.0254578	-0.15197	-0.275747	-0.359336	-0.418041	-0.460183	-0.498038	-0.533421	-0.563028	-0.588112	-0.611583	-0.630977	-0.646869	-0.659017	-0.669401	-0.678192	-0.687288	-0.695792	-0.703161	-0.7093	-0.719858
20	-0.334007	-0.328148	-0.319106	-0.317283	-0.323637	-0.31046	-0.31162	-0.336351	-0.335507	-0.313003	-0.297087	-0.286417	-0.280554	-0.270064	-0.257511	-0.241942	-0.214068	-0.19274	-0.156524	-0.151249	-0.197643	-0.237043	-0.253544	-0.24479	-0.203398	-0.166354	-0.187122	-0.226289	-0.250932	-0.266097	-0.270244	-0.266089	-0.248697	-0.218923	-0.200935	-0.198751	-0.190697	-0.160295	-0.100028	-0.0322978	0.0229349	0.0423508	0.0268821	-0.0271908	-0.100859	-0.150349	-0.177124	-0.199031	-0.188685	-0.159879	-0.144514	-0.124611	-0.101659	-0.0785002	-0.0504499	-0.0216599	-0.00254387	0.0198476	0.0734284	0.128501	0.173875	0.217934	0.251651	0.285064	0.318985	0.312603	0.290031	0.332323	0.378189	0.393894	0.391226	0.390143	0.408639	0.437465	0.463399	0.515385	0.59444	0.694795	0.855886	1.08701	1.329	1.50368	1.58547	1.62329	1.55015	1.29722	0.933002	0.543995	0.193007	-0.0454949	-0.212348	-0.325705	-0.378698	-0.42622	-0.461141	-0.488599	-0.51443	-0.545031	-0.575649	-0.613713	-0.62977	-0.624755	-0.62581	-0.634101	-0.639112	-0.652149	-0.664226	-0.683459	-0.706614	-0.695636
21	-0.369195	-0.359218	-0.345603	-0.343921	-0.355083	-0.335802	-0.344334	-0.397839	-0.396662	-0.356756	-0.332339	-0.311778	-0.299303	-0.289995	-0.282805	-0.270451	-0.252708	-0.257428	-0.213514	-0.176319	-0.213871	-0.25318	-0.274542	-0.26664	-0.215632	-0.183313	-0.223323	-0.256535	-0.264378	-0.276468	-0.27845	-0.275551	-0.25808	-0.227991	-0.208258	-0.206937	-0.198462	-0.165553	-0.104702	-0.0399908	0.0118013	0.0336919	0.0188752	-0.0395303	-0.113473	-0.160886	-0.194714	-0.233579	-0.213138	-0.172952	-0.163888	-0.147818	-0.118321	-0.094381	-0.0616412	-0.0319719	-0.0280927	-0.0201258	0.0464987	0.117551	0.167101	0.209053	0.231636	0.266342	0.311696	0.28722	0.233242	0.303065	0.383818	0.404039	0.399127	0.394379	0.416886	0.447756	0.467325	0.520986	0.609037	0.704042	0.860795	1.09651	1.32716	1.48094	1.52072	1.55144	1.4887	1.23786	0.883835	0.497498	0.132748	-0.095546	-0.263785	-0.376797	-0.402079	-0.448987	-0.480437	-0.504878	-0.530116	-0.565318	-0.607758	-0.661379	-0.671264	-0.643668	-0.642523	-0.653633	-0.654333	-0.665146	-0.680724	-0.710089	-0.749402	-0.72515
