	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	301
10	-0.645566	-0.652822	-0.658547	-0.663349	-0.668079	-0.670971	-0.674757	-0.67871	-0.681123	-0.683989	-0.684605	-0.686232	-0.688204	-0.689398	-0.691041	-0.690817	-0.690559	-0.691566	-0.694178	-0.698439	-0.701405	-0.705071	-0.705757	-0.706839	-0.709527	-0.710654	-0.711699	-0.712406	-0.713983	-0.715847	-0.718422	-0.720868	-0.722217	-0.724917	-0.725399	-0.723993	-0.724114	-0.726286	-0.728303	-0.733737	-0.740178	-0.738089	-0.733841	-0.733034	-0.733687	-0.735622	-0.735268	-0.735751	-0.736683	-0.739316	-0.740764	-0.741164	-0.742857	-0.742824	-0.739999	-0.737798	-0.737161	-0.737091	-0.739691	-0.742637	-0.744039	-0.748732	-0.755876	-0.75434	-0.753275	-0.755717	-0.750284	-0.750271	-0.754981	-0.754582	-0.755751	-0.758601	-0.754511	-0.752497	-0.750596	-0.748416	-0.742791	-0.740685	-0.748836	-0.750363	-0.747471	-0.747783	-0.75568	-0.758559	-0.758347	-0.754935	-0.755077	-0.760985	-0.754324	-0.750613	-0.7506	-0.754103	-0.755522	-0.752214	-0.754311	-0.756529	-0.753296	-0.759945	-0.768665	-0.77196	-0.772322	-0.779974	-0.791681	-0.791037	-0.787234	-0.784791	-0.785707	-0.793737	-0.800319	-0.796786	-0.796799	-0.801954	-0.806131	-0.82212	-0.828448	-0.822494	-0.821479	-0.834011	-0.839395	-0.839303	-0.837855
11	-0.704001	-0.70873	-0.714969	-0.720158	-0.722207	-0.724616	-0.725189	-0.725933	-0.727809	-0.727951	-0.72697	-0.728468	-0.725576	-0.723691	-0.723412	-0.721789	-0.721084	-0.72129	-0.723472	-0.729087	-0.730047	-0.731355	-0.731979	-0.733468	-0.732512	-0.732727	-0.731764	-0.730559	-0.731652	-0.732697	-0.736252	-0.739195	-0.736957	-0.732022	-0.732796	-0.735335	-0.736135	-0.73543	-0.736217	-0.738179	-0.740525	-0.736708	-0.732349	-0.7299	-0.728274	-0.730292	-0.729845	-0.725434	-0.724147	-0.728209	-0.72654	-0.727241	-0.727198	-0.727396	-0.725128	-0.720597	-0.723764	-0.725318	-0.726725	-0.725929	-0.725184	-0.729608	-0.733149	-0.732977	-0.73324	-0.728721	-0.72157	-0.724591	-0.724875	-0.717947	-0.717504	-0.728347	-0.731183	-0.724104	-0.716884	-0.71367	-0.71595	-0.71549	-0.714969	-0.710791	-0.712237	-0.713476	-0.716006	-0.712951	-0.709642	-0.70888	-0.707129	-0.709776	-0.706105	-0.703287	-0.701118	-0.702374	-0.700997	-0.699874	-0.696466	-0.693484	-0.694328	-0.699496	-0.702047	-0.708536	-0.721544	-0.731626	-0.73274	-0.730271	-0.72129	-0.718085	-0.729001	-0.732241	-0.741622	-0.751131	-0.746596	-0.741596	-0.747009	-0.77611	-0.775486	-0.762521	-0.759935	-0.767186	-0.776768	-0.790512	-0.785865
12	-0.663007	-0.664843	-0.669186	-0.674347	-0.67731	-0.680015	-0.679868	-0.679171	-0.683324	-0.684751	-0.681598	-0.680627	-0.679074	-0.682687	-0.685654	-0.681328	-0.676107	-0.675449	-0.678572	-0.685751	-0.68895	-0.692099	-0.692158	-0.689967	-0.688739	-0.693289	-0.694314	-0.691022	-0.689093	-0.692103	-0.697454	-0.695551	-0.693327	-0.692917	-0.692554	-0.69385	-0.693128	-0.693559	-0.693356	-0.693892	-0.697399	-0.694276	-0.689131	-0.689722	-0.692124	-0.695618	-0.692385	-0.689908	-0.689473	-0.692052	-0.694424	-0.69664	-0.695931	-0.691664	-0.684768	-0.68164	-0.680686	-0.686156	-0.695302	-0.694276	-0.693913	-0.696593	-0.700539	-0.698353	-0.699058	-0.701869	-0.69623	-0.696813	-0.699488	-0.69342	-0.691368	-0.69642	-0.697644	-0.693875	-0.684173	-0.680315	-0.679686	-0.678399	-0.682565	-0.682636	-0.682206	-0.685426	-0.689841	-0.684801	-0.686359	-0.684489	-0.682383	-0.686671	-0.677854	-0.67322	-0.67249	-0.672613	-0.675204	-0.676774	-0.67663	-0.667713	-0.668451	-0.680395	-0.684717	-0.691795	-0.70005	-0.706051	-0.706444	-0.703852	-0.699408	-0.693078	-0.696517	-0.703802	-0.710989	-0.714041	-0.711129	-0.708963	-0.715391	-0.728783	-0.726774	-0.717248	-0.717662	-0.734307	-0.749881	-0.7563	-0.750316
13	-0.722924	-0.727878	-0.735024	-0.742072	-0.745023	-0.745457	-0.746486	-0.748636	-0.753509	-0.758188	-0.759358	-0.758436	-0.756289	-0.755448	-0.756651	-0.75494	-0.754761	-0.755619	-0.759785	-0.765833	-0.76726	-0.769621	-0.77006	-0.77143	-0.772442	-0.770816	-0.767967	-0.767959	-0.767174	-0.770215	-0.774056	-0.77356	-0.77432	-0.775198	-0.776506	-0.777238	-0.775251	-0.775137	-0.777974	-0.783628	-0.784392	-0.776409	-0.773865	-0.773259	-0.77067	-0.771271	-0.774755	-0.776535	-0.771223	-0.767727	-0.768154	-0.770463	-0.770767	-0.772958	-0.773007	-0.770341	-0.771137	-0.770288	-0.7726	-0.774466	-0.774808	-0.776722	-0.78077	-0.776994	-0.775779	-0.778608	-0.773129	-0.772328	-0.777206	-0.7733	-0.770141	-0.779332	-0.77962	-0.773413	-0.767674	-0.76461	-0.762565	-0.758013	-0.757143	-0.756834	-0.756485	-0.757403	-0.766743	-0.771044	-0.769727	-0.763159	-0.761265	-0.764797	-0.760757	-0.756419	-0.755704	-0.753619	-0.748217	-0.746998	-0.748693	-0.742486	-0.736239	-0.740832	-0.747977	-0.752453	-0.761134	-0.773779	-0.7814	-0.785278	-0.780973	-0.769178	-0.772202	-0.777832	-0.775344	-0.778637	-0.788233	-0.783038	-0.780636	-0.794049	-0.799695	-0.802573	-0.804995	-0.812214	-0.812445	-0.818103	-0.810153
14	-0.721678	-0.728754	-0.735157	-0.740312	-0.743472	-0.746753	-0.750381	-0.75355	-0.75829	-0.763342	-0.765191	-0.762695	-0.762524	-0.764822	-0.765714	-0.766411	-0.766386	-0.766701	-0.77096	-0.776538	-0.778574	-0.781357	-0.781183	-0.780163	-0.780582	-0.781619	-0.784144	-0.784571	-0.781075	-0.781627	-0.786023	-0.787827	-0.785471	-0.784065	-0.787669	-0.790647	-0.790154	-0.790896	-0.793144	-0.795047	-0.799978	-0.796047	-0.790237	-0.788627	-0.789494	-0.79314	-0.794778	-0.792617	-0.786977	-0.786052	-0.791286	-0.797689	-0.800708	-0.797606	-0.791016	-0.785845	-0.785189	-0.788889	-0.79309	-0.79474	-0.794674	-0.796474	-0.802886	-0.803118	-0.805743	-0.803744	-0.794384	-0.794857	-0.798946	-0.794554	-0.794819	-0.801086	-0.796814	-0.793463	-0.791062	-0.790025	-0.791974	-0.787703	-0.784899	-0.785521	-0.786985	-0.788735	-0.794691	-0.793554	-0.792314	-0.790896	-0.790419	-0.791784	-0.787035	-0.784364	-0.785961	-0.791054	-0.78735	-0.776999	-0.772673	-0.768322	-0.766755	-0.776314	-0.782883	-0.788428	-0.79866	-0.808115	-0.810653	-0.815696	-0.812984	-0.804495	-0.805503	-0.807725	-0.811981	-0.821793	-0.826102	-0.825331	-0.837051	-0.851748	-0.849808	-0.843442	-0.846461	-0.85833	-0.863116	-0.869731	-0.86385
15	-0.679029	-0.682113	-0.684673	-0.687669	-0.689963	-0.691007	-0.690963	-0.693156	-0.697598	-0.700966	-0.695047	-0.691055	-0.690137	-0.691972	-0.690399	-0.686005	-0.684585	-0.683157	-0.686538	-0.693042	-0.69285	-0.692999	-0.691352	-0.694261	-0.694667	-0.695746	-0.692916	-0.689024	-0.688242	-0.689369	-0.694575	-0.696349	-0.692972	-0.688988	-0.691867	-0.693571	-0.689058	-0.689779	-0.690159	-0.691994	-0.696397	-0.693186	-0.687451	-0.685245	-0.683996	-0.682144	-0.679343	-0.679247	-0.676853	-0.675941	-0.674652	-0.679514	-0.682545	-0.67774	-0.668012	-0.666806	-0.66813	-0.668008	-0.66768	-0.66664	-0.667501	-0.668183	-0.669938	-0.668012	-0.669654	-0.673175	-0.667798	-0.664373	-0.666431	-0.663666	-0.660975	-0.663456	-0.661281	-0.654029	-0.647171	-0.64839	-0.644533	-0.638417	-0.643039	-0.644524	-0.642794	-0.644437	-0.651867	-0.652548	-0.655143	-0.649482	-0.645668	-0.642908	-0.634123	-0.631886	-0.635141	-0.640003	-0.632537	-0.626841	-0.631292	-0.632703	-0.630659	-0.633394	-0.636849	-0.63954	-0.645996	-0.65755	-0.665404	-0.669454	-0.662862	-0.655065	-0.653575	-0.655493	-0.664185	-0.668864	-0.665693	-0.664871	-0.667099	-0.687171	-0.695803	-0.690583	-0.695681	-0.702613	-0.710458	-0.719361	-0.714386
16	-0.687468	-0.693728	-0.698418	-0.702308	-0.70649	-0.708022	-0.708281	-0.71165	-0.717545	-0.721817	-0.721563	-0.720518	-0.718793	-0.720961	-0.723272	-0.722631	-0.723349	-0.723491	-0.724773	-0.732127	-0.735079	-0.736993	-0.737045	-0.738822	-0.738246	-0.737781	-0.738969	-0.738026	-0.738112	-0.741649	-0.746133	-0.748887	-0.750027	-0.748189	-0.748465	-0.749932	-0.75155	-0.755152	-0.754889	-0.757208	-0.761731	-0.757609	-0.755689	-0.755156	-0.752178	-0.752983	-0.756675	-0.753912	-0.747867	-0.750565	-0.754295	-0.756675	-0.758331	-0.759261	-0.755909	-0.75192	-0.7513	-0.753039	-0.757475	-0.759566	-0.761722	-0.765887	-0.76692	-0.76223	-0.765057	-0.76754	-0.762475	-0.761623	-0.763004	-0.762157	-0.763697	-0.768219	-0.768671	-0.763026	-0.756094	-0.754868	-0.75405	-0.749343	-0.749536	-0.753125	-0.757036	-0.756374	-0.759846	-0.763572	-0.76843	-0.766735	-0.761868	-0.762991	-0.756068	-0.754218	-0.759889	-0.762092	-0.758594	-0.753891	-0.75436	-0.7526	-0.749343	-0.756012	-0.761584	-0.767015	-0.777105	-0.783723	-0.783434	-0.785887	-0.777161	-0.772991	-0.777643	-0.77849	-0.782522	-0.782608	-0.775306	-0.769201	-0.782238	-0.811738	-0.815297	-0.800504	-0.794376	-0.798271	-0.806214	-0.81546	-0.815671
17	-0.683994	-0.689878	-0.695303	-0.700355	-0.703413	-0.70424	-0.708066	-0.711933	-0.717388	-0.718472	-0.71633	-0.717393	-0.717225	-0.71646	-0.71709	-0.717082	-0.716637	-0.717821	-0.722949	-0.728496	-0.729659	-0.731293	-0.729118	-0.729953	-0.731868	-0.735484	-0.737407	-0.733237	-0.729252	-0.73204	-0.739091	-0.740666	-0.740414	-0.741065	-0.744891	-0.747129	-0.744916	-0.744139	-0.744668	-0.75056	-0.755856	-0.74875	-0.742287	-0.74416	-0.745878	-0.746928	-0.748158	-0.745218	-0.741313	-0.745958	-0.74786	-0.746781	-0.747965	-0.748192	-0.742627	-0.740015	-0.742745	-0.742543	-0.744996	-0.747856	-0.74857	-0.749456	-0.753042	-0.75266	-0.753815	-0.752723	-0.748935	-0.750178	-0.750484	-0.743702	-0.743778	-0.752412	-0.752446	-0.749531	-0.744765	-0.743119	-0.741204	-0.73265	-0.735266	-0.737349	-0.735329	-0.739331	-0.745647	-0.744408	-0.744463	-0.744206	-0.746037	-0.74458	-0.738361	-0.741636	-0.741393	-0.734539	-0.73414	-0.732788	-0.732704	-0.730726	-0.734258	-0.74398	-0.740591	-0.745	-0.753823	-0.754231	-0.75977	-0.766405	-0.771045	-0.764796	-0.764817	-0.773662	-0.776589	-0.771562	-0.766896	-0.7711	-0.783862	-0.800194	-0.794659	-0.78088	-0.785332	-0.798418	-0.798224	-0.801303	-0.794772
18	-0.686838	-0.68935	-0.69247	-0.697236	-0.700775	-0.7024	-0.703564	-0.706157	-0.712514	-0.716254	-0.714713	-0.713787	-0.711111	-0.710018	-0.711308	-0.710772	-0.710089	-0.709809	-0.713054	-0.721288	-0.723964	-0.723901	-0.722284	-0.723792	-0.724617	-0.726774	-0.728964	-0.72927	-0.729605	-0.730715	-0.731519	-0.731439	-0.733349	-0.73479	-0.733094	-0.732809	-0.734149	-0.735552	-0.734475	-0.738039	-0.743387	-0.73747	-0.731711	-0.734312	-0.734714	-0.736582	-0.737616	-0.735523	-0.73332	-0.733609	-0.737185	-0.740146	-0.736733	-0.736306	-0.733676	-0.731724	-0.733282	-0.731594	-0.734421	-0.737328	-0.736046	-0.73533	-0.736632	-0.738462	-0.740531	-0.739099	-0.733253	-0.731527	-0.734417	-0.730501	-0.729839	-0.73613	-0.736632	-0.733567	-0.728286	-0.725807	-0.724956	-0.72143	-0.720517	-0.720701	-0.720404	-0.719667	-0.723788	-0.723336	-0.728403	-0.731892	-0.733839	-0.732344	-0.717975	-0.715224	-0.717217	-0.719257	-0.720877	-0.720153	-0.721874	-0.714541	-0.70985	-0.71452	-0.71808	-0.722762	-0.726263	-0.73685	-0.746935	-0.751445	-0.747726	-0.741448	-0.740121	-0.742784	-0.743986	-0.747898	-0.741348	-0.732084	-0.737135	-0.757551	-0.765563	-0.758942	-0.762849	-0.777691	-0.778487	-0.777067	-0.769097
19	-0.730692	-0.739594	-0.746053	-0.750275	-0.753922	-0.758665	-0.762186	-0.763738	-0.764626	-0.76506	-0.76402	-0.765829	-0.766865	-0.765019	-0.763114	-0.761213	-0.759638	-0.761565	-0.767055	-0.772633	-0.774902	-0.77556	-0.777067	-0.780373	-0.780681	-0.780855	-0.779273	-0.779407	-0.778661	-0.778174	-0.780168	-0.783377	-0.785034	-0.785699	-0.785992	-0.787436	-0.788046	-0.78799	-0.789197	-0.791793	-0.795403	-0.789954	-0.786868	-0.788814	-0.787485	-0.789765	-0.790768	-0.787095	-0.78409	-0.785093	-0.787377	-0.789171	-0.791355	-0.792406	-0.791852	-0.791849	-0.792253	-0.794382	-0.796506	-0.794033	-0.793011	-0.796075	-0.801211	-0.800405	-0.801523	-0.802563	-0.793694	-0.795763	-0.801638	-0.795837	-0.793568	-0.797186	-0.795874	-0.791626	-0.787956	-0.788933	-0.789137	-0.783585	-0.784644	-0.785958	-0.783192	-0.781984	-0.787043	-0.787983	-0.787333	-0.787767	-0.78549	-0.784454	-0.778156	-0.776469	-0.778207	-0.778538	-0.774553	-0.77368	-0.77169	-0.765465	-0.762026	-0.765227	-0.76724	-0.769959	-0.778947	-0.791837	-0.800729	-0.808539	-0.803559	-0.793453	-0.790798	-0.790341	-0.792313	-0.801111	-0.805081	-0.804272	-0.801211	-0.816606	-0.827101	-0.820271	-0.81333	-0.816264	-0.817478	-0.828349	-0.827402
20	-0.684594	-0.692801	-0.696728	-0.694568	-0.698204	-0.70489	-0.711681	-0.715864	-0.708773	-0.707865	-0.712073	-0.713292	-0.717667	-0.716767	-0.707282	-0.710825	-0.715536	-0.722194	-0.730257	-0.728573	-0.726474	-0.722762	-0.720159	-0.721791	-0.72539	-0.72203	-0.717116	-0.721191	-0.730081	-0.726965	-0.721143	-0.719639	-0.723282	-0.730245	-0.727393	-0.726665	-0.725866	-0.729213	-0.727009	-0.723766	-0.727797	-0.732736	-0.727122	-0.72385	-0.727489	-0.737499	-0.74131	-0.742498	-0.740615	-0.733668	-0.732028	-0.733684	-0.735476	-0.736076	-0.744114	-0.753264	-0.749317	-0.743146	-0.732712	-0.731668	-0.73678	-0.740491	-0.737623	-0.735196	-0.739311	-0.743166	-0.743398	-0.740127	-0.741858	-0.738227	-0.73292	-0.729177	-0.72557	-0.721587	-0.72379	-0.728737	-0.727801	-0.723598	-0.725862	-0.725878	-0.720711	-0.726242	-0.727901	-0.734008	-0.732108	-0.724926	-0.722486	-0.724794	-0.728749	-0.728805	-0.729569	-0.730513	-0.73486	-0.731485	-0.725254	-0.729245	-0.728061	-0.728253	-0.735516	-0.744294	-0.749477	-0.753212	-0.750681	-0.752404	-0.752916	-0.759915	-0.754652	-0.743734	-0.74171	-0.742446	-0.750257	-0.746969	-0.743782	-0.745757	-0.756275	-0.763118	-0.769085	-0.7716	-0.768601	-0.788917	-0.788005
21	-0.703083	-0.716214	-0.713888	-0.710701	-0.71378	-0.722075	-0.731467	-0.738205	-0.723064	-0.719384	-0.725462	-0.720526	-0.729089	-0.728348	-0.713572	-0.719745	-0.726603	-0.736419	-0.74965	-0.736415	-0.723596	-0.720922	-0.724501	-0.725314	-0.725266	-0.719156	-0.709872	-0.719076	-0.734085	-0.729641	-0.7136	-0.712651	-0.722375	-0.729289	-0.720333	-0.717699	-0.718668	-0.719325	-0.719361	-0.716326	-0.714504	-0.714052	-0.703787	-0.702758	-0.712383	-0.725242	-0.721138	-0.721606	-0.719144	-0.707442	-0.707214	-0.714096	-0.712527	-0.712807	-0.725045	-0.737696	-0.721174	-0.705521	-0.701858	-0.703515	-0.705453	-0.707695	-0.707959	-0.704768	-0.70659	-0.708207	-0.710669	-0.714657	-0.717919	-0.713319	-0.70705	-0.699231	-0.690392	-0.690268	-0.687734	-0.685632	-0.683526	-0.685828	-0.69745	-0.697826	-0.691429	-0.692037	-0.693947	-0.698423	-0.698483	-0.694115	-0.682477	-0.675992	-0.680119	-0.685031	-0.685572	-0.690884	-0.698319	-0.699071	-0.688835	-0.690648	-0.689239	-0.685168	-0.693286	-0.698971	-0.701433	-0.703964	-0.705309	-0.699367	-0.695364	-0.705761	-0.714444	-0.703467	-0.69528	-0.701974	-0.702258	-0.683986	-0.680568	-0.68875	-0.706778	-0.730206	-0.727419	-0.710353	-0.715397	-0.742216	-0.750019
22	-0.700405	-0.70751	-0.711341	-0.713929	-0.715164	-0.719089	-0.721981	-0.723279	-0.72449	-0.724739	-0.723555	-0.721369	-0.72006	-0.720711	-0.721121	-0.72105	-0.718245	-0.715116	-0.721768	-0.729358	-0.73055	-0.731323	-0.73079	-0.729263	-0.729256	-0.731201	-0.73126	-0.731007	-0.731445	-0.733938	-0.734692	-0.736203	-0.739394	-0.737923	-0.735631	-0.737225	-0.738637	-0.736814	-0.736227	-0.737134	-0.740306	-0.739138	-0.735887	-0.733934	-0.731477	-0.731634	-0.733161	-0.733954	-0.731441	-0.728621	-0.72767	-0.730234	-0.734479	-0.735714	-0.732708	-0.731556	-0.73135	-0.729252	-0.727528	-0.727808	-0.728246	-0.73167	-0.738278	-0.736645	-0.737497	-0.735019	-0.726419	-0.723898	-0.72477	-0.721318	-0.720415	-0.727563	-0.72911	-0.725464	-0.718501	-0.717405	-0.715704	-0.712706	-0.711152	-0.710465	-0.712031	-0.713515	-0.715176	-0.717026	-0.720008	-0.714481	-0.713791	-0.718209	-0.714095	-0.710635	-0.706923	-0.703975	-0.703885	-0.705648	-0.709538	-0.70607	-0.701908	-0.704701	-0.705407	-0.707735	-0.719125	-0.729307	-0.729492	-0.732321	-0.730333	-0.720158	-0.720296	-0.719902	-0.725559	-0.732069	-0.728206	-0.723642	-0.723756	-0.728329	-0.727666	-0.730526	-0.729382	-0.73556	-0.7413	-0.75424	-0.766048
23	-0.771697	-0.775632	-0.77194	-0.772855	-0.774297	-0.7732	-0.772134	-0.769512	-0.759855	-0.760272	-0.762928	-0.756303	-0.753575	-0.756129	-0.755893	-0.753981	-0.751131	-0.747614	-0.753495	-0.761578	-0.76785	-0.771193	-0.766351	-0.757825	-0.756387	-0.767053	-0.772138	-0.765182	-0.755408	-0.755332	-0.759441	-0.766548	-0.768142	-0.7653	-0.765311	-0.769144	-0.773033	-0.773917	-0.776641	-0.784602	-0.7887	-0.783566	-0.77512	-0.773435	-0.779233	-0.780432	-0.773113	-0.771474	-0.781309	-0.786697	-0.788674	-0.786534	-0.779848	-0.775219	-0.785126	-0.801438	-0.793295	-0.780273	-0.789061	-0.797989	-0.793952	-0.790529	-0.797621	-0.810154	-0.819925	-0.813672	-0.793754	-0.79852	-0.813857	-0.811482	-0.811691	-0.812514	-0.810029	-0.814829	-0.812939	-0.80905	-0.806212	-0.806303	-0.80096	-0.800448	-0.803468	-0.79885	-0.794183	-0.792472	-0.802781	-0.80428	-0.796373	-0.799268	-0.810006	-0.805373	-0.792639	-0.773287	-0.761205	-0.784378	-0.797329	-0.777108	-0.767508	-0.759604	-0.751393	-0.76725	-0.771705	-0.784576	-0.798334	-0.795246	-0.798972	-0.806682	-0.810685	-0.818373	-0.817929	-0.807475	-0.801389	-0.813812	-0.834936	-0.871036	-0.889648	-0.859406	-0.817087	-0.827309	-0.843712	-0.828174	-0.837133
24	-0.764154	-0.771269	-0.774337	-0.779408	-0.782767	-0.784436	-0.786617	-0.790374	-0.792143	-0.793097	-0.792689	-0.792873	-0.792608	-0.791046	-0.790069	-0.787969	-0.78455	-0.784526	-0.791153	-0.79671	-0.797817	-0.79949	-0.799721	-0.797419	-0.794933	-0.797258	-0.798894	-0.801105	-0.803705	-0.80345	-0.800844	-0.801681	-0.803357	-0.80435	-0.80702	-0.809395	-0.807736	-0.808107	-0.809261	-0.809679	-0.811205	-0.808696	-0.806224	-0.807271	-0.808301	-0.807451	-0.805458	-0.804283	-0.802822	-0.802347	-0.805541	-0.809301	-0.811272	-0.813898	-0.812837	-0.81259	-0.812693	-0.810512	-0.811512	-0.811128	-0.811472	-0.81368	-0.815249	-0.814808	-0.818337	-0.823308	-0.818661	-0.816674	-0.820009	-0.815206	-0.813513	-0.821341	-0.818494	-0.814189	-0.810021	-0.806732	-0.806632	-0.802731	-0.805966	-0.80604	-0.801978	-0.798814	-0.803072	-0.806337	-0.811653	-0.810245	-0.806595	-0.807247	-0.797118	-0.793876	-0.797158	-0.799189	-0.796763	-0.791765	-0.785613	-0.778117	-0.773641	-0.775454	-0.777983	-0.789303	-0.80153	-0.808462	-0.818106	-0.827587	-0.827463	-0.819133	-0.819284	-0.826235	-0.824904	-0.822923	-0.822418	-0.821665	-0.820501	-0.831099	-0.834267	-0.832206	-0.840191	-0.842102	-0.840034	-0.8538	-0.848588
25	-0.75449	-0.760902	-0.765574	-0.771708	-0.774105	-0.775109	-0.777221	-0.780933	-0.783586	-0.783861	-0.780568	-0.777033	-0.776943	-0.779138	-0.777698	-0.775333	-0.773293	-0.773015	-0.77925	-0.784041	-0.783864	-0.785883	-0.786034	-0.786897	-0.786417	-0.787482	-0.788659	-0.787829	-0.786388	-0.78702	-0.788063	-0.786828	-0.787345	-0.788558	-0.788969	-0.791454	-0.79237	-0.793335	-0.792186	-0.791905	-0.794746	-0.792728	-0.790045	-0.788695	-0.787002	-0.787775	-0.787316	-0.786587	-0.782926	-0.779673	-0.780683	-0.783445	-0.786106	-0.787793	-0.78568	-0.78529	-0.787746	-0.786865	-0.786211	-0.78463	-0.785395	-0.792522	-0.796086	-0.794959	-0.797281	-0.797631	-0.792562	-0.791742	-0.792934	-0.789164	-0.787388	-0.791945	-0.788673	-0.782048	-0.77816	-0.777308	-0.780098	-0.778842	-0.778737	-0.779102	-0.777282	-0.774405	-0.778586	-0.779218	-0.780413	-0.778712	-0.776297	-0.77356	-0.766693	-0.766881	-0.767357	-0.766429	-0.7644	-0.761386	-0.760692	-0.756901	-0.751709	-0.750439	-0.757407	-0.766039	-0.771043	-0.786168	-0.795501	-0.794309	-0.790042	-0.784706	-0.7858	-0.786189	-0.790341	-0.792869	-0.794497	-0.792797	-0.792049	-0.806141	-0.808589	-0.80192	-0.804437	-0.816052	-0.811647	-0.818478	-0.826796
26	-0.74775	-0.753369	-0.757211	-0.76252	-0.765487	-0.766669	-0.767647	-0.77042	-0.772402	-0.771617	-0.769756	-0.769107	-0.768884	-0.768516	-0.766804	-0.763849	-0.76167	-0.76228	-0.766173	-0.771281	-0.774157	-0.775292	-0.772997	-0.772967	-0.773982	-0.774492	-0.774529	-0.77373	-0.772311	-0.773365	-0.773934	-0.773872	-0.776251	-0.778134	-0.776496	-0.775405	-0.7767	-0.778375	-0.777627	-0.779335	-0.780488	-0.776258	-0.7752	-0.775233	-0.770716	-0.769359	-0.771241	-0.767173	-0.763754	-0.76648	-0.766969	-0.769256	-0.771106	-0.770117	-0.767337	-0.768319	-0.768556	-0.765272	-0.766363	-0.76749	-0.768833	-0.768705	-0.770172	-0.769764	-0.773106	-0.773821	-0.767822	-0.76772	-0.77165	-0.767673	-0.766283	-0.773161	-0.773241	-0.761787	-0.753909	-0.754548	-0.753099	-0.74787	-0.747327	-0.748834	-0.748443	-0.751621	-0.756088	-0.756522	-0.758937	-0.75932	-0.757883	-0.754449	-0.747002	-0.747571	-0.749439	-0.743524	-0.737566	-0.734406	-0.733366	-0.728009	-0.719194	-0.719774	-0.726929	-0.739471	-0.749421	-0.759065	-0.759857	-0.761269	-0.761232	-0.75303	-0.757135	-0.763294	-0.771263	-0.773679	-0.768286	-0.767457	-0.77419	-0.78738	-0.788687	-0.783804	-0.780922	-0.7861	-0.786932	-0.787315	-0.788125
27	-0.739601	-0.746909	-0.752677	-0.756679	-0.758827	-0.759475	-0.760207	-0.762107	-0.764583	-0.765605	-0.765017	-0.762514	-0.762133	-0.761659	-0.759363	-0.755832	-0.753392	-0.754947	-0.758867	-0.76328	-0.76472	-0.766279	-0.765631	-0.767327	-0.769422	-0.770948	-0.76953	-0.767568	-0.767175	-0.769815	-0.772917	-0.771999	-0.770685	-0.77091	-0.771484	-0.773632	-0.773099	-0.772795	-0.772647	-0.773517	-0.776427	-0.772417	-0.769019	-0.770033	-0.7703	-0.768845	-0.766472	-0.767434	-0.763973	-0.762699	-0.765679	-0.769233	-0.767097	-0.765272	-0.765072	-0.765661	-0.766435	-0.767153	-0.766375	-0.765776	-0.765087	-0.767989	-0.772965	-0.769874	-0.769741	-0.771262	-0.766571	-0.768149	-0.770166	-0.76605	-0.765309	-0.767693	-0.765931	-0.764317	-0.762048	-0.762503	-0.761707	-0.755565	-0.756031	-0.756546	-0.754295	-0.755798	-0.759097	-0.758286	-0.761577	-0.760541	-0.759582	-0.7617	-0.755735	-0.75183	-0.752174	-0.752629	-0.750001	-0.745014	-0.741326	-0.734981	-0.733359	-0.736232	-0.741911	-0.750193	-0.757764	-0.765653	-0.771762	-0.779359	-0.779499	-0.771307	-0.766853	-0.765598	-0.76823	-0.771136	-0.774564	-0.780192	-0.781817	-0.790332	-0.793235	-0.785038	-0.779744	-0.779955	-0.782643	-0.803616	-0.813512
